server|url|amount
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/31794/urgente-comandantes-do-alto-patamar-das-forcas-armadas-se-unem-e-lancam-forte-nota-contra-o-tse-equottem-algo-a-esconderequot|592
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/16821/a-pec-que-extingue-a-pec-da-bengala-ja-esta-na-ccj-e-hora-da-sociedade-agir|512
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/15866/governo-zera-tarifas-de-importacao-para-medicamentos-contra-cancer-e-hiv|498
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/31511/grave-randolfe-convoca-equotexercito-de-stedileequot-o-mst-para-derrubar-bolsonaro-veja-o-video|493
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/31713/avante-a-mentira-jamais-sobrepujou-a-verdade|476
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/13444/gasolina-cai-pelo-terceiro-mes-consecutivo-e-inflacao-de-fevereiro-e-a-menor-desde-o-plano-real|461
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/31382/urgente-advogado-de-daniel-silveira-rompe-o-silencio-lanca-dura-nota-e-dispara-equotmoraes-esta-interferindo-na-camara-e-na-pgrequot|441
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/10218/finalmente-alguem-escreveu-aquilo-que-todos-que-acreditam-em-lula-precisam-conhecer|432
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/14804/confianca-e-tudo-scania-hyundai-gm-carrefour-e-honda-anunciam-investimentos-no-brasil|422
jornaldacidadeonline.com.br|https://www.jornaldacidadeonline.com.br/noticias/14580/o-parlamento-e-a-causa-da-corrupcao-e-nao-a-consequencia|421
revistaoeste.com|https://revistaoeste.com/politica/camara-faz-enquete-sobre-voto-impresso-91-sao-favoraveis/|573
revistaoeste.com|https://revistaoeste.com/brasil/arthur-lira-nao-se-vai-aceitar-que-a-justica-eleitoral-legisle/|486
revistaoeste.com|https://revistaoeste.com/tecnologia/ivermectina-reduz-em-56-as-mortes-por-covid-19-mostra-estudo/|382
revistaoeste.com|https://revistaoeste.com/politica/as-urnas-eletronicas-sao-fraudaveis-afirma-auditor/|376
revistaoeste.com|https://revistaoeste.com/mundo/coronavac-nao-e-adequada-para-combater-a-pandemia-diz-primeiro-ministro-da-italia/|373
revistaoeste.com|https://revistaoeste.com/politica/politicos-cobram-cpi-do-tse-depois-de-denuncia-de-bolsonaro/|364
revistaoeste.com|https://revistaoeste.com/mundo/com-54-da-populacao-vacinada-chile-tem-91-das-utis-ocupadas/|363
revistaoeste.com|https://revistaoeste.com/politica/roberto-jefferson-afirma-que-a-china-comprou-o-stf/|353
revistaoeste.com|https://revistaoeste.com/politica/o-stf-e-quem-de-fato-ameaca-a-democracia/|328
revistaoeste.com|https://revistaoeste.com/politica/apos-derrota-na-justica-globo-publica-direito-de-resposta-de-ana-paula-henkel/|302
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/urgente-presidente-do-partido-republicanos-muda-e-apoiara-voto-impresso-auditavel/|446
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/06/bomba-pf-descobre-esquema-milionario-de-propinas-pagas-a-renan-calheiros/|392
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/bomba-renan-filho-pagou-r39-milhoes-em-gratificacoes-fantasmas-via-sus-diz-mpf/|339
terrabrasilnoticias.com|https://lm.facebook.com/l.php|323
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/presa-duas-vezes-por-corrupcao-esposa-de-omar-aziz-vive-uma-vida-de-extremo-luxo/|323
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/urgente-ministro-kassio-nunes-pode-derrubar-fundao-eleitoral-e-mandar-votar-de-novo/|318
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/com-derrota-da-oposicao-voto-auditavel-segue-firme-foi-desempatado-no-voto-de-minerva/|316
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/08/urgente-camara-dos-deputados-colhe-assinaturas-para-cpi-das-fraudes-eleitorais/|294
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/08/barrosonacadeia-e-um-dos-assuntos-mais-comentados-no-ranking-mundial-do-twitter/|276
terrabrasilnoticias.com|https://terrabrasilnoticias.com/2021/07/querendo-caos-randolfe-convoca-mst-para-fazer-atos-contra-bolsonaro/|274
elmundo.es|http://secure-uk.imrworldwide.com/cgi-bin/m|1031
elmundo.es|http://www.elmundo.es/papel/todologia/2017/01/11/5874d407268e3e6f3a8b45bc.html|96
elmundo.es|https://www.elmundo.es/internacional/2021/03/31/60645980fc6c831d038b45ce.html|72
elmundo.es|http://www.elmundo.es/ciencia-y-salud/salud/2018/07/17/5b4cd651e2704e415b8b4600.html|67
elmundo.es|https://www.elmundo.es/ciencia-y-salud/salud/2021/08/06/610d4795fc6c83011d8b4665.html|65
elmundo.es|http://www.elmundo.es/internacional/2014/11/25/5474fbb0e2704e3c728b4571.html|45
elmundo.es|https://www.elmundo.es/espana/2021/07/21/60f29599fc6c830b4d8b4591.html|41
elmundo.es|https://www.elmundo.es/ciencia-y-salud/salud/2021/07/31/61052a5dfc6c8380208b45da.html|38
elmundo.es|http://www.elmundo.es/opinion/2016/12/12/584dabe4e5fdea2d3a8b45bc.html|37
elmundo.es|https://www.elmundo.es/ciencia-y-salud/salud/2021/07/16/60f1f15d21efa0b37b8b4654.html|36
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/a-musica-brasileira-esta-uma-merda-diz-milton-nascimento/|176
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/vereador-preso-no-parana-por-suspeita-de-pedofilia-e-bolsonarista-e-cidadao-de-bem/|171
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/messi-abre-seu-restaurante-para-moradores-de-rua-na-argentina/|133
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/o-patrimonio-que-ele-oculta-supera-os-40-milhoes-de-reais-disse-ex-mulher-de-arthur-lira/|83
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/atacado-pelos-fascistas-que-cultivou-bolsonarista-roger-pede-para-nao-ser-xingado/|80
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/gimar-mendes-helio-negao-e-bia-kicis-eleitos-sao-a-prova-de-que-a-urna-eletronica-nao-tem-fraude/|78
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/carlos-bolsonaro-e-thammy-miranda-podem-ser-a-mesma-pessoa/|72
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/mulher-presa-em-aviao-que-levava-30-kg-de-pasta-base-de-cocaina-e-bolsonarista-e-cidada-de-bem/|68
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/evangelicos-avacalham-presepio-e-revoltam-catolicos-em-cidade-do-interior/|67
diariodocentrodomundo.com.br|https://www.diariodocentrodomundo.com.br/essencial/tabata-amaral-votou-sim-pela-privatizacao-dos-correios-e-alexandre-frota-votou-nao/|65
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/06/09/senador-otto-alencar-e-denunciado-como-falso-ortopedista-no-conselho-federal/|545
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/10/moraes-do-stf-maia-e-vice-de-doria-se-encontram-em-churrascaria-de-sp/|503
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/10/eleicao-nao-se-ganha-se-toma-diz-barroso-em-video/|394
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/02/nunes-marques-voto-auditavel-e-uma-preocupacao-legitima-do-povo-brasileiro/|373
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/03/braga-netto-visita-tropas-de-emprego-estrategico-especializadas-em-intervencao-federal/|309
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/03/barrosonacadeia-e-um-dos-assuntos-mais-comentados-no-ranking-mundial-do-twitter/|286
gazetabrasil.com.br|https://gazetabrasil.com.br/politica/2021/08/01/diretor-geral-da-abin-voto-auditavel-significa-evolucao-das-urnas-eletronicas/|269
gazetabrasil.com.br|https://gazetabrasil.com.br/especiais/jair-bolsonaro/2021/07/08/bolsonaro-barroso-fala-tanto-em-ciencia-e-se-consultava-com-joao-de-deus/|231
gazetabrasil.com.br|https://gazetabrasil.com.br/especiais/jair-bolsonaro/2021/07/28/bndes-vai-apresentar-todos-os-emprestimos-do-governo-lula-para-outros-paises-anuncia-bolsonaro/|218
gazetabrasil.com.br|https://gazetabrasil.com.br/celebridades/2021/07/21/eric-clapton-diz-que-nao-vai-fazer-shows-em-locais-em-que-vacinacao-seja-obrigatoria/|199
actualidad.rt.com|https://actualidad.rt.com/actualidad/397779-usaid-desconoce-destino-ayuda-humanitaria-venezuela|99
actualidad.rt.com|https://actualidad.rt.com/ciencias/view/106041-azucar-droga-peligrosa-hambre-comida|76
actualidad.rt.com|https://actualidad.rt.com/en_vivo|71
actualidad.rt.com|https://t.me/iv|60
actualidad.rt.com|http://actualidad.rt.com/en_vivo|55
actualidad.rt.com|https://actualidad.rt.com/actualidad/398429-oro-venezolano-banco-inglaterra-peligrosa-jurisprudencia|51
actualidad.rt.com|https://actualidad.rt.com/actualidad/397341-rusia-eeuu-asesinato-presidente-haiti|49
actualidad.rt.com|https://actualidad.rt.com/actualidad/400139-snowden-plan-apple-escanear-fotos-iphone|47
actualidad.rt.com|https://actualidad.rt.com/actualidad/400263-segundo-lago-mas-grande-bolivia-desierto|45
actualidad.rt.com|https://actualidad.rt.com/actualidad/398932-lopez-obrador-mexico-envio-ayuda-cuba|45
naturalnews.com|https://www.naturalnews.com/2019-08-30-nasa-admits-climate-change-not-caused-by-suvs-fossil-fuels.html|224
naturalnews.com|http://tv.naturalnews.com/v.asp|221
naturalnews.com|https://www.naturalnews.com/055151_global_warming_science_hoax_climate_skepticism.html|147
naturalnews.com|https://www.naturalnews.com/2019-07-12-climate-change-hoax-collapses-new-science-cloud-cover.html|118
naturalnews.com|https://www.naturalnews.com/2019-04-10-cancer-industry-not-looking-for-cure.html|110
naturalnews.com|http://www.naturalnews.com/046239_sunlight_alternative_medicine_cancer.html|102
naturalnews.com|http://www.naturalnews.com/046358_tart_cherries_sleep_quality_tryptophan.html|101
naturalnews.com|http://www.naturalnews.com/046772_hemp_seeds_tuberculosis_forbidden_medicine.html|92
naturalnews.com|http://www.naturalnews.com/046509_antibiotics_holistic_medicine_pharmaceutical_industry.html|75
naturalnews.com|https://www.naturalnews.com/040890_greenhouses_carbon_dioxide_generators_plant_growth.html|66
apnews.com|https://apnews.com/Election2020|424
apnews.com|http://m.apnews.com/ap/db_268748/contentdetail.htm|297
apnews.com|https://apnews.com/d04b379bceb449a48450ead824b01e1b|185
apnews.com|http://m.apnews.com/ap/db_289563/contentdetail.htm|171
apnews.com|http://m.apnews.com/ap/db_268793/contentdetail.htm|79
apnews.com|http://m.apnews.com/ap/db_306488/contentdetail.htm|48
apnews.com|http://m.apnews.com/ap/db_268750/contentdetail.htm|46
apnews.com|http://m.apnews.com/ap/db_268743/contentdetail.htm|44
apnews.com|http://apnews.com/WhatCanBeSaved|43
apnews.com|http://m.apnews.com/ap/db_306481/contentdetail.htm|34
republicadecuritiba.net|https://republicadecuritiba.net/2018/03/11/o-bilionario-rombo-do-fies-vem-a-tona-mais-um-descalabro-da-era-pt/|647
republicadecuritiba.net|https://republicadecuritiba.net/2018/07/07/senadora-ana-amelia-apresenta-proposta-pelo-fim-do-mandato-vitalicio-para-o-stf/|439
republicadecuritiba.net|https://republicadecuritiba.net/2019/01/19/paulo-guedes-quer-que-funcionarios-publicos-com-mau-desempenho-sejam-demitidos/|380
republicadecuritiba.net|https://republicadecuritiba.net/2019/05/24/nordeste-organiza-recepcao-jamais-vista-a-um-presidente-e-bolsonaro-e-ovacionado-pela-multidao-em-pernambuco/|359
republicadecuritiba.net|https://republicadecuritiba.net/2018/05/09/moradores-de-ocupacao-revelam-que-eram-obrigados-a-participar-de-atos-pro-lula-ou-eram-expulsos-das-moradias/|315
republicadecuritiba.net|https://republicadecuritiba.net/2019/02/10/deltan-engrossa-o-coro-e-pede-investigacao-fiscal-das-contas-de-gilmar/|311
republicadecuritiba.net|https://republicadecuritiba.net/2018/06/02/lula-e-dilma-deram-68-milhoes-de-dolares-a-cuba-de-forma-ilegal-aponta-tcu/|310
republicadecuritiba.net|https://republicadecuritiba.net/2018/12/05/pele-elogia-bolsonaro-e-pede-apoio-de-todos-os-brasileiros-ao-novo-presidente/|300
republicadecuritiba.net|https://republicadecuritiba.net/2018/08/15/mst-cobra-r250-mil-do-pt-para-fazer-protesto-por-lula/|282
republicadecuritiba.net|https://republicadecuritiba.net/2018/11/16/justica-da-suica-bloqueia-r-432-milhoes-movimentados-pelo-psdb/|282
theepochtimes.com|https://subscribe.theepochtimes.com/p/|207
theepochtimes.com|https://www.theepochtimes.com/2020-election-investigation-who-is-stealing-america_3617562.html|80
theepochtimes.com|https://www.theepochtimes.com/election-2020|63
theepochtimes.com|https://es.theepochtimes.com/justica-da-italia-confirma-prisao-perpetua-de-terrorista-que-lula-protegeu_562577.html|58
theepochtimes.com|https://www.theepochtimes.com/55-people-died-in-us-after-receiving-covid-19-vaccines-reporting-system_3659152.html|58
theepochtimes.com|https://www.theepochtimes.com/michigan-countys-updated-results-show-flip-from-biden-to-trump_3568108.html|57
theepochtimes.com|https://www.theepochtimes.com/mkt_morningbrief/cdc-397-children-suffered-heart-inflammation-after-covid-19-vaccine_3928019.html|54
theepochtimes.com|https://www.theepochtimes.com/adverse-incident-reports-show-966-deaths-following-vaccination-for-covid-19_3723384.html|51
theepochtimes.com|https://www.theepochtimes.com/bill-gates-and-george-soros-buy-out-covid-19-testing-company_3909833.html|49
theepochtimes.com|https://www.theepochtimes.com/harvard-epidemiologist-martin-kulldorff-on-vaccine-passports-the-delta-variant-and-the-covid-public-health-fiasco_3942556.html|46
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/educacao-tira-pessoas-da-miseria-nao-programas-sociais-afirma-bolsonaro/|311
conexaopolitica.com.br|https://conexaopolitica.com.br/economia/com-governo-bolsonaro-700-empresas-do-japao-querem-investir-no-brasil/|283
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/globo-entra-em-alerta-vermelho-apos-queda-drastica-de-audiencia-e-promove-mudanca-de-emergencia/|184
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/bolsonaro-divulga-outros-jornalistas-que-receberam-dinheiro-publico-veja-nomes-e-valores/|144
conexaopolitica.com.br|https://conexaopolitica.com.br/ultimas/pf-descobriu-6-contas-de-email-de-adelio-e-diz-que-crime-contra-bolsonaro-foi-arquitetado/|141
conexaopolitica.com.br|https://link.conexaopolitica.com.br/49oRwHQvRWuHE5cHA|126
conexaopolitica.com.br|https://conexaopolitica.com.br/politica/governo-zera-tarifa-imposto-de-importacao-de-equipamentos-medicos/|124
conexaopolitica.com.br|https://conexaopolitica.com.br/brasil/rodrigo-maia-e-o-inimigo-mor-do-brasil/|120
conexaopolitica.com.br|https://link.conexaopolitica.com.br/nqmkbXqa18wWbTFC7|114
conexaopolitica.com.br|https://conexaopolitica.com.br/artigo/analise/desemprego-e-fome-avancam-na-pandemia-e-mostram-que-bolsonaro-estava-certo/|112
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2013/06/10/9-unhealthy-foods.aspx|80
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/04/24/memory-improvement-tricks.aspx|76
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/04/06/10-everyday-items-throw-away.aspx|53
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/08/27/triclosan-toothpaste.aspx|52
articles.mercola.com|https://articles.mercola.com/sites/articles/archive/2018/09/05/artificial-sweetener-splenda.aspx|51
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/07/14/type-2-diabetes-insulin-leptin.aspx|50
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2014/07/16/top10-nutritional-myths.aspx|47
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2013/08/07/worst-us-charities.aspx|46
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/03/21/plastic-trash-ocean.aspx|46
articles.mercola.com|http://articles.mercola.com/sites/articles/archive/2015/05/17/gut-bacteria-brain-health.aspx|44
elespanol.com|https://www.elespanol.com/mundo/20190821/lucrativo-activista-greta-thunberg-politicos-energeticas-financian/422958621_0.html|195
elespanol.com|https://www.elespanol.com/wakeupspain/20210413/sigue-streaming-suceda-wake-up-spain/573442907_0.html|58
elespanol.com|https://www.elespanol.com/mundo/20191205/exclusiva-viaje-tinieblas-genocidio-sos-cristianos-nigeria/449456177_0.html|58
elespanol.com|https://www.elespanol.com/invertia/disruptores-innovadores/|50
elespanol.com|https://twitter.com/share|50
elespanol.com|https://www.elespanol.com/ciencia/investigacion/20181211/golpe-espanol-cancer-pancreas-queman-primera-mortal/359965059_0.html|46
elespanol.com|https://www.elespanol.com/espana/tribunales/20210714/confinamiento-general-poblacion-pedro-sanchez-inconstitucional-tc/596190855_0.html|39
elespanol.com|https://www.elespanol.com/ciencia/nutricion/20190317/champinones-comida-cuidan-cerebro-evitan-demencia-senil/383212332_0.html|38
elespanol.com|https://www.elespanol.com/espana/politica/20210815/podemos-eur-profesores-taparon-errejon-sin-trabajo/601440971_0.html|34
elespanol.com|https://www.elespanol.com/espana/andalucia/20210803/agencia-andaluza-vivienda-psoe-eur-millones-sueldos/601190837_0.html|34
pleno.news|https://pleno.news/brasil/orgulho-do-brasil-moro-ganha-apoio-nas-redes-sociais.html|269
pleno.news|https://pleno.news/brasil/apoio-a-sergio-moro-dispara-nas-redes-somostodosmoro.html|231
pleno.news|https://pleno.news/brasil/politica-nacional/pazuello-stf-impediu-plano-do-governo-de-combate-a-pandemia.html|229
pleno.news|https://pleno.news/brasil/indignados-eleitores-acusam-stf-de-ser-gabinete-do-crime.html|224
pleno.news|https://pleno.news/brasil/politica-nacional/michelle-bolsonaro-e-nomeada-cidada-do-mundo-pela-paz.html|214
pleno.news|https://pleno.news/mundo/cidade-do-mexico-ivermectina-reduziu-internacoes-em-ate-76.html|207
pleno.news|https://pleno.news/e-fake/artistas-publicam-foto-de-1989-para-criticar-jair-bolsonaro.html|203
pleno.news|https://pleno.news/brasil/moro-anuncia-venda-de-612-imoveis-que-eram-do-trafico.html|199
pleno.news|https://pleno.news/brasil/politica-nacional/lei-que-vende-bens-do-trafico-e-aprovada-e-psol-sofre-derrota.html|196
pleno.news|https://pleno.news/brasil/politica-nacional/internautas-fazem-campanha-pedindo-sergio-moro-no-stf.html|146
breitbart.com|https://paper.li/Richards-News-OnLine|244
breitbart.com|https://www.breitbart.com/politics/2020/12/07/texas-sues-georgia-michigan-pennsylvania-and-wisconsin-at-supreme-court-election-rules/|59
breitbart.com|https://www.breitbart.com/national-security/2018/06/30/christian-death-toll-rises-to-200-in-4-day-muslim-killing-spree-in-nigeria/|55
breitbart.com|https://www.breitbart.com/health/2018/12/31/abortion-leading-cause-of-death-in-2018-with-41-million-killed/|50
breitbart.com|https://www.breitbart.com/politics/2021/07/12/peter-schweizer-our-copy-of-hunter-bidens-laptop-confirms-joe-biden-was-a-direct-beneficiary-of-his-sons-deals/|45
breitbart.com|https://www.breitbart.com/politics/2021/08/11/hunter-biden-says-he-lost-another-laptop-to-russian-drug-dealers-in-naked-pillow-talk/|44
breitbart.com|https://www.breitbart.com/politics/2021/06/15/biden-administration-asks-americans-to-report-potentially-radicalized-friends-and-family/|39
breitbart.com|https://www.breitbart.com/tech/2020/07/27/facebook-censors-viral-video-of-doctors-capitol-hill-coronavirus-press-conference/|39
breitbart.com|https://www.breitbart.com/politics/2021/08/13/joe-biden-vaccines-interstate-travel/|36
breitbart.com|https://www.breitbart.com/politics/2021/08/12/report-confidential-documents-reveal-pfizer-does-not-mandate-vaccines-for-employees/|34
lifesitenews.com|https://www.lifesitenews.com/news/47-studies-confirm-inefectiveness-of-masks-for-covid-and-32-more-confirm-their-negative-health-effects|147
lifesitenews.com|https://www.lifesitenews.com/news/vaccine-researcher-admits-big-mistake-says-spike-protein-is-dangerous-toxin|120
lifesitenews.com|https://www.lifesitenews.com/news/nobel-prize-winner-mass-covid-vaccination-an-unacceptable-mistake-that-is-creating-the-variants|93
lifesitenews.com|https://www.lifesitenews.com/opinion/if-christians-dont-personally-engage-in-politics-its-all-over-for-america|81
lifesitenews.com|https://www.lifesitenews.com/news/asymptomatic-transmission-of-covid-19-didnt-occur-at-all-study-of-10-million-finds|78
lifesitenews.com|https://www.lifesitenews.com/opinion/the-united-nations-wants-a-one-world-government-in-less-than-twelve-years|76
lifesitenews.com|https://www.lifesitenews.com/news/founder-of-vaccine-safety-website-ex-pharma-insider-found-dead|68
lifesitenews.com|https://www.lifesitenews.com/news/french-drug-assessment-center-demands-removal-of-all-four-widely-used-covid-vaccines|68
lifesitenews.com|https://www.lifesitenews.com/news/200-ex-lgbt-men-women-rally-to-show-freedom-theyve-found-in-following-jesus|63
lifesitenews.com|https://www.lifesitenews.com/news/exclusive-former-pfizer-vp-your-government-is-lying-to-you-in-a-way-that-could-lead-to-your-death|58
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/kassio-nao-assina-a-carta-contra-voto-impresso/|299
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/denuncias-gravissima-daniel-silveira-segue-preso-e-advogada-denuncia-o-stf-e-preso-politico/|135
agoranoticiasbrasil.com.br|https://www.agoranoticiasbrasil.com.br/luciano-huck-o-amigo-da-bandidagem-quer-ser-presidente-para-salvar-a-rede-globo/|125
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/peritos-da-pf-se-manifestam-a-favor-da-impressao-dos-votos-como-elemento-de-auditoria/|117
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/tcu-confirma-que-receita-acessou-ilegalmente-dados-do-senador-flavio-bolsonaro/|115
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/aras-indica-que-nao-ve-crimes-nos-ataques-de-bolsonaro-e-que-nao-vai-interferir-em-crise/|113
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/advogado-ingressa-com-pedido-de-prisao-de-moraes-por-crime-de-tortura/|97
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/bolsonaro-vou-provar-fraude-na-urna-eletronica-semana-que-vem/|81
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/ministros-do-stf-dividem-tarefas-em-articulacao-contra-o-voto-impresso/|80
agoranoticiasbrasil.com.br|https://agoranoticiasbrasil.com.br/com-reuniao-hoje-pazuello-cogita-deixar-exercito-e-concorrer-ao-governo-do-rj/|76
renovamidia.com.br|https://renovamidia.com.br/foto-de-toffoli-com-bone-do-pt-decadas-atras-viraliza/|118
renovamidia.com.br|https://renovamidia.com.br/ira-continua-enforcando-homossexuais-em-praca-publica/|114
renovamidia.com.br|https://renovamidia.com.br/paginas-pro-lgtb-sao-censuradas-na-china/|90
renovamidia.com.br|https://renovamidia.com.br/incendios-na-australia-sao-quase-6-vezes-maiores-que-os-da-amazonia/|88
renovamidia.com.br|https://renovamidia.com.br/folha-diz-que-bolsonaro-precisa-ser-parado-pela-lei/|61
renovamidia.com.br|https://renovamidia.com.br/ditadura-corta-internet-em-cidades-de-cuba-registrando-protestos/|60
renovamidia.com.br|https://renovamidia.com.br/moraes-articulou-manifesto-de-partidos-contra-o-voto-impresso/|60
renovamidia.com.br|https://renovamidia.com.br/rodovia-ganha-nome-de-professora-que-salvou-criancas-em-creche/|58
renovamidia.com.br|https://renovamidia.com.br/cidades-do-brasil-registram-manifestacoes-a-favor-de-bolsonaro/|57
renovamidia.com.br|https://renovamidia.com.br/salario-minimo-na-venezuela-nao-alimenta-uma-familia-por-24-horas/|55
timesofisrael.com|https://www.timesofisrael.com/hmo-those-who-inoculated-early-twice-as-likely-to-catch-covid-as-later-adopters/|66
timesofisrael.com|https://www.timesofisrael.com/beheaded-journalists-parents-thank-trump-for-eliminating-islamic-state-chief/|66
timesofisrael.com|https://www.timesofisrael.com/holocaust-survivor-marks-104th-birthday-at-western-wall-with-400-descendants/|45
timesofisrael.com|https://www.timesofisrael.com/liveblog_entry/report-14-israelis-have-caught-covid-19-despite-receiving-booster-shot/|43
timesofisrael.com|https://www.timesofisrael.com/arab-plumbers-refuse-to-charge-client-after-learning-shes-a-holocaust-survivor/|43
timesofisrael.com|https://www.timesofisrael.com/israeli-uk-data-offer-mixed-signals-on-vaccines-potency-against-delta-strain/|38
timesofisrael.com|https://www.timesofisrael.com/tv-14-israelis-who-got-3rd-shot-later-infected-with-covid-19/|38
timesofisrael.com|https://www.timesofisrael.com/hamas-paid-family-to-say-baby-killed-by-tear-gas-says-gaza-terror-suspect/|37
timesofisrael.com|https://www.timesofisrael.com/winning-judo-silver-in-tokyo-iranian-defector-mollaei-dedicates-medal-to-israel/|37
timesofisrael.com|https://atlantajewishtimes.timesofisrael.com/jewish-support-and-empathy-for-asian-americans/|32
jpost.com|https://www.jpost.com/health-science/israeli-scientist-says-covid-19-could-be-treated-for-under-1day-675612|187
jpost.com|https://www.jpost.com/breaking-news/for-first-time-since-march-855-new-coronavirus-cases-in-israel-674084|106
jpost.com|http://www.jpost.com/page.aspx|99
jpost.com|https://www.jpost.com/health-science/pfizer-covid-19-vaccine-linked-to-rare-cases-of-eye-inflammation-study-675839|63
jpost.com|https://www.jpost.com/breaking-news/pfizer-ceos-israel-visit-cancelled-because-he-is-unvaccinated-report-661100|57
jpost.com|https://www.jpost.com/health-science/pfizer-covid-19-vaccine-linked-to-rare-blood-disease-israeli-study-671694|52
jpost.com|https://www.jpost.com/health-science/tel-aviv-research-999-percent-of-covid-19-germs-dead-in-30-seconds-with-uv-leds-653315|48
jpost.com|https://www.jpost.com/health-science/covid-90-percent-of-patients-treated-with-new-israeli-drug-discharged-in-5-days-675961|47
jpost.com|https://www.jpost.com/middle-east/palestinians-accuse-hamas-of-storing-weapons-in-residential-areas-674793|46
jpost.com|https://www.jpost.com/middle-east/gaza-resort-bombed-for-holding-mixed-gender-concert-676168|44
diariodobrasil.org|http://www.diariodobrasil.org/voce-sabia-que-lula-doou-r-25-milhoes-ao-movimento-hamas-atraves-de-decreto/|382
diariodobrasil.org|http://www.diariodobrasil.org/internauta-resgata-entrevista-de-lula-elogiando-hitler-em-1979-estava-ao-lado-dos-menos-favorecidos/|304
diariodobrasil.org|https://www.diariodobrasil.org/dinheiro-do-trafico-doleiro-preso-pela-pf-abre-o-bico-e-cita-4-senadores-da-republica/|294
diariodobrasil.org|https://www.diariodobrasil.org/marcelo-d2-tenta-lacrar-em-cima-de-bolsonaro-e-leva-resposta-de-capitao-da-pm/|293
diariodobrasil.org|https://www.diariodobrasil.org/melhor-prefeito-do-brasil-inaugura-escola-rural-com-dinheiro-do-carnaval/|273
diariodobrasil.org|https://www.diariodobrasil.org/carvalhosa-um-dos-maiores-juristas-do-pais-protocola-impeachment-de-gilmar-mendes/|241
diariodobrasil.org|https://www.diariodobrasil.org/lula-furtou-7-pavoes-do-planalto/|193
diariodobrasil.org|https://www.diariodobrasil.org/temos-um-marginal-dentro-do-supremo-gilmar-e-um-marginal-diz-jurista/|191
diariodobrasil.org|https://www.diariodobrasil.org/sarney-luta-na-justica-para-manter-aposentadoria-tripla-de-r-73-mil/|182
